spectrogram_path,original_wav,label,gun_type,dataset
data/processed/spectrograms/firearms_58__high-standard-22lr_237_aug_noise.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_237_aug_noise.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_282_aug_time_up.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_282_aug_time_up.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_174.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_174.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_138.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_138.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_218.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_218.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_293_aug_time_up.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_293_aug_time_up.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_130.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_130.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_285_aug_time_up.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_285_aug_time_up.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_213.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_213.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_074.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_074.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_271_aug_time_up.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_271_aug_time_up.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_166.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_166.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_288_aug_noise.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_288_aug_noise.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_243_aug_time_down.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_243_aug_time_down.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_221.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_221.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_161.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_161.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_206.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_206.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_227.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_227.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_173.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_173.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_278_aug_time_up.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_278_aug_time_up.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_246_aug_time_down.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_246_aug_time_down.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_208.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_208.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_093.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_093.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_053.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_053.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_207.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_207.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_103.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_103.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_272_aug_time_down.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_272_aug_time_down.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_167.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_167.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_111.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_111.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_105.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_105.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_087.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_087.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_137.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_137.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_159.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_159.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_265_aug_noise.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_265_aug_noise.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_210.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_210.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_209.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_209.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_264_aug_time_up.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_264_aug_time_up.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_139.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_139.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_002.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_002.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_220.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_220.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_188.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_188.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_115.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_115.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_013.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_013.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_255_aug_time_down.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_255_aug_time_down.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_205.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_205.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_037.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_037.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_044.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_044.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_155.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_155.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_216.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_216.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_038.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_038.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_182.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_182.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_070.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_070.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_046.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_046.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_033.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_033.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_198.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_198.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_035.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_035.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_192.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_192.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_057.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_057.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_171.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_171.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_061.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_061.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_043.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_043.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_236_aug_pitch_up.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_236_aug_pitch_up.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_042.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_042.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_157.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_157.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_026.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_026.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_299_aug_time_up.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_299_aug_time_up.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_294_aug_noise.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_294_aug_noise.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_250_aug_time_down.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_250_aug_time_down.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_097.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_097.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_020.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_020.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_050.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_050.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_099.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_099.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_063.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_063.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_001.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_001.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_125.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_125.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_113.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_113.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_031.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_031.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_048.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_048.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_263_aug_time_down.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_263_aug_time_down.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_131.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_131.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_172.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_172.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_275_aug_noise.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_275_aug_noise.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_239_aug_time_up.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_239_aug_time_up.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_051.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_051.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_014.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_014.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_238_aug_time_down.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_238_aug_time_down.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_129.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_129.wav,gunshot,high-standard-22lr,firearms_58
data/processed/spectrograms/firearms_58__high-standard-22lr_147.npy,data/raw/firearms_58/dataset/high-standard-22lr/high-standard-22lr_147.wav,gunshot,high-standard-22lr,firearms_58
